Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,ANL_CODE_2,ANALYTE_2,VALUE_2,UNITS_2,FRACTION_2,METHOD_2,RESULT_REMARK_2,ANL_CODE_3,ANALYTE_3,VALUE_3,UNITS_3,FRACTION_3,METHOD_3,RESULT_REMARK_3,ANL_CODE_4,ANALYTE_4,VALUE_4,UNITS_4,FRACTION_4,METHOD_4,RESULT_REMARK_4,ANL_CODE_5,ANALYTE_5,VALUE_5,UNITS_5,FRACTION_5,METHOD_5,RESULT_REMARK_5,
"431","2023","August   ","Summer","Huron","HU2321","H012G23","HU12","88.8000","43.887300","-82.059033","2023/08/21 18:03","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GH10S41","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.7","mg/l","Total/Bulk","LG500","","Cond","Conductivity","210","umho/cm","Total/Bulk","LG500","","pH","pH","8.18","none","Total/Bulk","LG500","","Temp","Temperature","20.18","C","Not applicable","NA","","Turb","Turbidity","0.332","NTU","Total/Bulk","LG500","Performance Check, failed",
"432","2023","August   ","Summer","Huron","HU2321","H012G23","HU12","88.8000","43.887300","-82.059033","2023/08/21 18:03","GMT","8.0000","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","23GH10S42","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","78","mg/l","Total/Bulk","LG500","","Cond","Conductivity","211.1","umho/cm","Total/Bulk","LG500","","pH","pH","8.41","none","Total/Bulk","LG500","","Temp","Temperature","20.17","C","Not applicable","NA","","Turb","Turbidity","0.225","NTU","Total/Bulk","LG500","Performance Check, failed",
"433","2023","August   ","Summer","Huron","HU2321","H012G23","HU12","88.8000","43.887300","-82.059033","2023/08/21 18:03","GMT","58.7000","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","23GH10S46","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","209.7","umho/cm","Total/Bulk","LG500","","pH","pH","7.99","none","Total/Bulk","LG500","","Temp","Temperature","4.89","C","Not applicable","NA","","Turb","Turbidity","0.289","NTU","Total/Bulk","LG500","Performance Check, failed",
"434","2023","August   ","Summer","Huron","HU2321","H012G23","HU12","88.8000","43.887300","-82.059033","2023/08/21 18:03","GMT","77.7000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GH10S50","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","209.5","umho/cm","Total/Bulk","LG500","","pH","pH","7.99","none","Total/Bulk","LG500","","Temp","Temperature","4.79","C","Not applicable","NA","","Turb","Turbidity","0.388","NTU","Total/Bulk","LG500","Performance Check, failed",
"435","2023","August   ","Summer","Huron","HU2321","H012G23","HU12","88.8000","43.887300","-82.059033","2023/08/21 18:03","GMT","85.7000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GH10S51","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","208.6","umho/cm","Total/Bulk","LG500","","pH","pH","7.99","none","Total/Bulk","LG500","","Temp","Temperature","4.73","C","Not applicable","NA","","Turb","Turbidity","0.236","NTU","Total/Bulk","LG500","Performance Check, failed",
"436","2023","August   ","Summer","Huron","HU2321","H012G23","HU12","88.8000","43.887300","-82.059033","2023/08/21 18:03","GMT","38.1000","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","23GH10S55","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","78.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","210.5","umho/cm","Total/Bulk","LG500","","pH","pH","8.15","none","Total/Bulk","LG500","","Temp","Temperature","5.55","C","Not applicable","NA","","Turb","Turbidity","0.285","NTU","Total/Bulk","LG500","Performance Check, failed",
"437","2023","August   ","Summer","Huron","HU2321","H15MG23","HU15M","67.3000","43.997283","-82.353733","2023/08/21 19:58","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GH10S61","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","211.2","umho/cm","Total/Bulk","LG500","","pH","pH","8.35","none","Total/Bulk","LG500","","Temp","Temperature","17.85","C","Not applicable","NA","","Turb","Turbidity","0.214","NTU","Total/Bulk","LG500","Performance Check, failed",
"438","2023","August   ","Summer","Huron","HU2321","H15MG23","HU15M","67.3000","43.997283","-82.353733","2023/08/21 19:58","GMT","8.0000","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","23GH10S62","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.7","mg/l","Total/Bulk","LG500","","Cond","Conductivity","211.7","umho/cm","Total/Bulk","LG500","","pH","pH","8.35","none","Total/Bulk","LG500","","Temp","Temperature","17.74","C","Not applicable","NA","","Turb","Turbidity","0.356","NTU","Total/Bulk","LG500","Performance Check, failed",
"439","2023","August   ","Summer","Huron","HU2321","H15MG23","HU15M","67.3000","43.997283","-82.353733","2023/08/21 19:58","GMT","16.0000","Lower Epilimnion","surface water","INSITU_MEAS","routine field sample","23GH10S63","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","209.4","umho/cm","Total/Bulk","LG500","","pH","pH","8.35","none","Total/Bulk","LG500","","Temp","Temperature","17.41","C","Not applicable","NA","","Turb","Turbidity","0.302","NTU","Total/Bulk","LG500","Performance Check, failed",
"440","2023","August   ","Summer","Huron","HU2321","H15MG23","HU15M","67.3000","43.997283","-82.353733","2023/08/21 19:58","GMT","23.4000","Thermocline","surface water","INSITU_MEAS","routine field sample","23GH10S64","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","209","umho/cm","Total/Bulk","LG500","","pH","pH","8.32","none","Total/Bulk","LG500","","Temp","Temperature","9.35","C","Not applicable","NA","","Turb","Turbidity","0.242","NTU","Total/Bulk","LG500","Performance Check, failed",
"441","2023","August   ","Summer","Huron","HU2321","H15MG23","HU15M","67.3000","43.997283","-82.353733","2023/08/21 19:58","GMT","32.0000","Upper Hypolimnion","surface water","INSITU_MEAS","routine field sample","23GH10S65","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","208.6","umho/cm","Total/Bulk","LG500","","pH","pH","8.15","none","Total/Bulk","LG500","","Temp","Temperature","5.44","C","Not applicable","NA","","Turb","Turbidity","0.176","NTU","Total/Bulk","LG500","Performance Check, failed",
"442","2023","August   ","Summer","Huron","HU2321","H15MG23","HU15M","67.3000","43.997283","-82.353733","2023/08/21 19:58","GMT","40.0000","Forty Meter","surface water","INSITU_MEAS","routine field sample","23GH10S66","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","209.2","umho/cm","Total/Bulk","LG500","","pH","pH","8.09","none","Total/Bulk","LG500","","Temp","Temperature","5.03","C","Not applicable","NA","","Turb","Turbidity","0.201","NTU","Total/Bulk","LG500","Performance Check, failed",
"443","2023","August   ","Summer","Huron","HU2321","H15MG23","HU15M","67.3000","43.997283","-82.353733","2023/08/21 19:58","GMT","50.0000","Fifty Meter","surface water","INSITU_MEAS","routine field sample","23GH10S67","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","209.7","umho/cm","Total/Bulk","LG500","","pH","pH","8.08","none","Total/Bulk","LG500","","Temp","Temperature","4.99","C","Not applicable","NA","","Turb","Turbidity","0.169","NTU","Total/Bulk","LG500","Performance Check, failed",
"444","2023","August   ","Summer","Huron","HU2321","H15MG23","HU15M","67.3000","43.997283","-82.353733","2023/08/21 19:58","GMT","57.2000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GH10S70","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","207.9","umho/cm","Total/Bulk","LG500","","pH","pH","8.08","none","Total/Bulk","LG500","","Temp","Temperature","4.99","C","Not applicable","NA","","Turb","Turbidity","0.214","NTU","Total/Bulk","LG500","Performance Check, failed",
"445","2023","August   ","Summer","Huron","HU2321","H15MG23","HU15M","67.3000","43.997283","-82.353733","2023/08/21 19:58","GMT","65.3000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GH10S71","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","209","umho/cm","Total/Bulk","LG500","","pH","pH","8.08","none","Total/Bulk","LG500","","Temp","Temperature","4.99","C","Not applicable","NA","","Turb","Turbidity","0.285","NTU","Total/Bulk","LG500","Performance Check, failed",
"446","2023","August   ","Summer","Huron","HU2321","H093G23","HU93","90.3000","44.097417","-82.118567","2023/08/21 22:35","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GH10S81","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","209.5","umho/cm","Total/Bulk","LG500","","pH","pH","8.28","none","Total/Bulk","LG500","","Temp","Temperature","19.57","C","Not applicable","NA","","Turb","Turbidity","0.226","NTU","Total/Bulk","LG500","Performance Check, failed",
"447","2023","August   ","Summer","Huron","HU2321","H093G23","HU93","90.3000","44.097417","-82.118567","2023/08/21 22:35","GMT","6.1000","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","23GH10S82","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","78.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","210.5","umho/cm","Total/Bulk","LG500","","pH","pH","8.39","none","Total/Bulk","LG500","","Temp","Temperature","19.55","C","Not applicable","NA","","Turb","Turbidity","0.191","NTU","Total/Bulk","LG500","Performance Check, failed",
"448","2023","August   ","Summer","Huron","HU2321","H093G23","HU93","90.3000","44.097417","-82.118567","2023/08/21 22:35","GMT","60.4000","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","23GH10S86","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","209.8","umho/cm","Total/Bulk","LG500","","pH","pH","7.96","none","Total/Bulk","LG500","","Temp","Temperature","4.31","C","Not applicable","NA","","Turb","Turbidity","0.113","NTU","Total/Bulk","LG500","Performance Check, failed",
"449","2023","August   ","Summer","Huron","HU2321","H093G23","HU93","90.3000","44.097417","-82.118567","2023/08/21 22:35","GMT","79.0000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GH10S90","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","76.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","208.7","umho/cm","Total/Bulk","LG500","","pH","pH","7.93","none","Total/Bulk","LG500","","Temp","Temperature","4.31","C","Not applicable","NA","","Turb","Turbidity","0.11","NTU","Total/Bulk","LG500","Performance Check, failed",
"450","2023","August   ","Summer","Huron","HU2321","H093G23","HU93","90.3000","44.097417","-82.118567","2023/08/21 22:35","GMT","87.7000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GH10S91","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","210.8","umho/cm","Total/Bulk","LG500","","pH","pH","7.95","none","Total/Bulk","LG500","","Temp","Temperature","4.31","C","Not applicable","NA","","Turb","Turbidity","0.115","NTU","Total/Bulk","LG500","Performance Check, failed",
"451","2023","August   ","Summer","Huron","HU2321","H093G23","HU93","90.3000","44.097417","-82.118567","2023/08/21 22:35","GMT","37.0000","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","23GH10S95","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","210.8","umho/cm","Total/Bulk","LG500","","pH","pH","7.99","none","Total/Bulk","LG500","","Temp","Temperature","4.80","C","Not applicable","NA","","Turb","Turbidity","0.145","NTU","Total/Bulk","LG500","Performance Check, failed",
"452","2023","August   ","Summer","Huron","HU2321","H032G23","HU32","80.0000","44.453350","-82.342033","2023/08/06 18:12","GMT","2.0000","Surface","surface water","INSITU_MEAS","lab duplicate","23GH11C21","Temp","Temperature","21.0","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"453","2023","August   ","Summer","Huron","HU2321","H038G23","HU38","138.8000","44.739717","-82.059583","2023/08/06 10:59","GMT","133.4000","Bottom Minus","surface water","INSITU_MEAS","field duplicate","23GH11D71","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","209.1","umho/cm","Total/Bulk","LG500","","pH","pH","8.03","none","Total/Bulk","LG500","","Temp","Temperature","3.87","C","Not applicable","NA","","Turb","Turbidity","0.209","NTU","Total/Bulk","LG500","",
"454","2023","August   ","Summer","Huron","HU2321","H027G23","HU27","57.2000","44.196267","-82.506333","2023/08/22 01:54","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GH11I12","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"455","2023","August   ","Summer","Huron","HU2321","H032G23","HU32","80.0000","44.453350","-82.342033","2023/08/06 18:12","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GH11I32","Temp","Temperature","21.0","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"456","2023","August   ","Summer","Huron","HU2321","H037G23","HU37","74.7000","44.761683","-82.783767","2023/08/06 07:45","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GH11I52","Temp","Temperature","20.45","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"457","2023","August   ","Summer","Huron","HU2321","H038G23","HU38","138.8000","44.739717","-82.059583","2023/08/06 10:59","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GH11I72","Temp","Temperature","20.1","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"458","2023","August   ","Summer","Huron","HU2321","H45MG23","HU45M","96.5000","45.136283","-82.983317","2023/08/06 01:16","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GH11I92","Temp","Temperature","20.54","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"459","2023","August   ","Summer","Huron","HU2321","H037G23","HU37","74.7000","44.761683","-82.783767","2023/08/06 07:45","GMT","","Synthetic Sample","surface water","INSITU_MEAS","field blank","23GH11R40","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","0.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","0.11","umho/cm","Total/Bulk","LG500","","Temp","Temperature","No result reported.","C","Not applicable","NA","","Turb","Turbidity","0.131","NTU","Total/Bulk","LG500","","","","","","","","",
"460","2023","August   ","Summer","Huron","HU2321","H45MG23","HU45M","96.5000","45.136283","-82.983317","2023/08/06 01:16","GMT","","Synthetic Sample","surface water","INSITU_MEAS","field blank","23GH11R80","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","1.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","1.22","umho/cm","Total/Bulk","LG500","","Temp","Temperature","No result reported.","C","Not applicable","NA","","Turb","Turbidity","0.128","NTU","Total/Bulk","LG500","","","","","","","","",
"461","2023","August   ","Summer","Huron","HU2321","H027G23","HU27","57.2000","44.196267","-82.506333","2023/08/22 01:54","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GH11S01","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","75.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","208.8","umho/cm","Total/Bulk","LG500","","pH","pH","8.31","none","Total/Bulk","LG500","","Temp","Temperature","16.74","C","Not applicable","NA","","Turb","Turbidity","0.226","NTU","Total/Bulk","LG500","Performance Check, failed",
"462","2023","August   ","Summer","Huron","HU2321","H027G23","HU27","57.2000","44.196267","-82.506333","2023/08/22 01:54","GMT","9.0000","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","23GH11S02","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","208.5","umho/cm","Total/Bulk","LG500","","pH","pH","8.33","none","Total/Bulk","LG500","","Temp","Temperature","16.65","C","Not applicable","NA","","Turb","Turbidity","0.188","NTU","Total/Bulk","LG500","Performance Check, failed",
"463","2023","August   ","Summer","Huron","HU2321","H027G23","HU27","57.2000","44.196267","-82.506333","2023/08/22 01:54","GMT","41.0000","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","23GH11S06","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","77.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","210.2","umho/cm","Total/Bulk","LG500","","pH","pH","8.08","none","Total/Bulk","LG500","","Temp","Temperature","5.68","C","Not applicable","NA","","Turb","Turbidity","0.152","NTU","Total/Bulk","LG500","Performance Check, failed",
